seed,info_mode,method,support_mask,period,reference_bin,action_index,price,optimal_action,myopic_action,matches_optimal,matches_myopic,off_support,ranking_len,valid_output,parse_note,raw_response,cell_id
6,log_only,Heuristic proxy (not LLM),none,7,4,1,0.65,1,1,True,True,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,4,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,4,8,1.7,1,1,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,4,1,0.65,1,1,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,5,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,5,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,5,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,5,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,5,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,5,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,5,3,0.95,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,5,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,6,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,6,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,6,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,6,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,6,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,6,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,6,5,1.25,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,6,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,7,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,7,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,7,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,7,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,7,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,7,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,7,10,2.0,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,7,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,8,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,8,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,8,2,0.8,2,2,True,True,False,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,8,2,0.8,2,2,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,8,2,0.8,2,2,True,True,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,8,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,8,1,0.65,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,8,2,0.8,2,2,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,9,2,0.8,2,2,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,9,0,0.5,2,2,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,9,2,0.8,2,2,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,9,0,0.5,2,2,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,9,0,0.5,2,2,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,9,0,0.5,2,2,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,9,5,1.25,2,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,9,0,0.5,2,2,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,10,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,10,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,10,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,10,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,10,0,0.5,3,3,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,10,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,10,8,1.7,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,10,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,11,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,11,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,11,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,11,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,11,0,0.5,3,3,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,11,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,11,3,0.95,3,3,True,True,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,11,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,12,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,12,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,12,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,12,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,12,0,0.5,3,3,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,12,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,12,10,2.0,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,12,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,13,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,13,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,13,3,0.95,3,3,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,13,0,0.5,3,3,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,13,0,0.5,3,3,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,13,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,13,7,1.55,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,13,0,0.5,3,3,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,14,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,14,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,14,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,14,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,14,0,0.5,4,4,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,14,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,14,1,0.65,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,14,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,15,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,15,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,15,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,15,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,15,0,0.5,4,4,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,15,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,15,7,1.55,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,15,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,16,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,16,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,16,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,16,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,16,0,0.5,4,4,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,16,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,16,8,1.7,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,16,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,17,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,17,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,17,4,1.1,4,4,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,17,0,0.5,4,4,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,17,0,0.5,4,4,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,17,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,17,9,1.85,4,4,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,17,0,0.5,4,4,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,18,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,18,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,18,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,18,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,18,0,0.5,5,5,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,18,5,1.25,5,5,True,True,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,18,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,19,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,19,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,19,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,19,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,19,0,0.5,5,5,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,19,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,19,7,1.55,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,19,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,DP oracle,none,7,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,DP oracle + support top3,top3,7,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Myopic one-step optimizer,none,7,20,5,1.25,5,5,True,True,True,1,True,deterministic,,N100_noise0.5
6,log_only,Myopic one-step optimizer + support top3,top3,7,20,0,0.5,5,5,False,False,False,1,True,fallback_most_logged,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM),none,7,20,0,0.5,5,5,False,False,False,11,True,deterministic,,N100_noise0.5
6,log_only,Heuristic proxy (not LLM) + support top3,top3,7,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,log_only,Random policy,none,7,20,6,1.4,5,5,False,False,True,11,True,chance_floor,,N100_noise0.5
6,log_only,Random policy + support top3,top3,7,20,0,0.5,5,5,False,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,0,10,2.0,10,0,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,0,10,2.0,10,0,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,0,0,0.5,10,0,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,0,0,0.5,10,0,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,0,1,0.65,10,0,False,False,True,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,0,0,0.5,10,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,0,1,0.65,10,0,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,0,0,0.5,10,0,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,1,10,2.0,10,1,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,1,10,2.0,10,1,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,1,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,1,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,1,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,1,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,1,3,0.95,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,1,10,2.0,10,1,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,2,10,2.0,10,1,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,2,10,2.0,10,1,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,2,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,2,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,2,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,2,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,2,0,0.5,10,1,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,2,10,2.0,10,1,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,3,10,2.0,10,1,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,3,10,2.0,10,1,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,3,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,3,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,3,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,3,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,3,1,0.65,10,1,False,True,False,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,3,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,4,10,2.0,10,1,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,4,10,2.0,10,1,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,4,1,0.65,10,1,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,4,1,0.65,10,1,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,4,1,0.65,10,1,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,4,1,0.65,10,1,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,4,10,2.0,10,1,True,False,False,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,4,10,2.0,10,1,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,5,10,2.0,10,2,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,5,10,2.0,10,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,5,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,5,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,5,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,5,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,5,2,0.8,10,2,False,True,False,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,5,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,6,10,2.0,10,2,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,6,10,2.0,10,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,6,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,6,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,6,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,6,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,6,8,1.7,10,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,6,10,2.0,10,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,7,10,2.0,10,2,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,7,10,2.0,10,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,7,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,7,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,7,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,7,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,7,0,0.5,10,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,7,10,2.0,10,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,8,10,2.0,10,2,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,8,10,2.0,10,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,8,2,0.8,10,2,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,8,2,0.8,10,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,8,2,0.8,10,2,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,8,2,0.8,10,2,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,8,1,0.65,10,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,8,10,2.0,10,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,9,3,0.95,3,2,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,9,3,0.95,3,2,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,9,2,0.8,3,2,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,9,2,0.8,3,2,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,9,3,0.95,3,2,True,False,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,9,3,0.95,3,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,9,7,1.55,3,2,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,9,3,0.95,3,2,True,False,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,10,3,0.95,3,3,True,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,10,3,0.95,3,3,True,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,10,3,0.95,3,3,True,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,10,0,0.5,3,3,False,False,True,11,True,chance_floor,,N100_noise0.5
6,oracle_info,Random policy + support top3,top3,0,10,3,0.95,3,3,True,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,DP oracle,none,0,11,10,2.0,10,3,True,False,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,DP oracle + support top3,top3,0,11,10,2.0,10,3,True,False,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer,none,0,11,3,0.95,10,3,False,True,False,1,True,deterministic,,N100_noise0.5
6,oracle_info,Myopic one-step optimizer + support top3,top3,0,11,3,0.95,10,3,False,True,False,1,True,ranked_supported,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM),none,0,11,3,0.95,10,3,False,True,False,11,True,deterministic,,N100_noise0.5
6,oracle_info,Heuristic proxy (not LLM) + support top3,top3,0,11,3,0.95,10,3,False,True,False,11,True,ranked_supported,,N100_noise0.5
6,oracle_info,Random policy,none,0,11,1,0.65,10,3,False,False,True,11,True,chance_floor,,N100_noise0.5
